ID, FrameNb, Timestamp, PositionX, PositionY, VelocityX, VelocityY, ChecksumOK, TimeoutOK, FrameDrop
15,151,3775,1,1,15,152,3800,1,1,15,153,3825,1,1,78,75,3825,0,0,-23.158001,9.597000,1,1,63
15,154,3850,1,1,15,155,3875,1,1,78,76,3876,0,0,-17.782000,13.437000,1,1,64
15,156,3900,1,1,15,157,3925,1,1,78,77,3927,0,0,-5.750000,12.669000,1,0,65
15,158,3950,1,0,15,159,3975,1,0,78,78,3978,0,0,-4.470000,5.501000,1,1,66
15,160,4000,1,1,15,161,4025,1,1,78,79,4029,0,0,-1.398000,6.013000,1,1,67
15,162,4050,1,1,15,163,4075,1,1,78,80,4080,0,0,8.842000,9.853000,1,1,68
15,164,4100,1,1,15,165,4125,1,1,78,81,4131,0,0,14.986000,6.269000,1,0,69
15,166,4150,1,0,15,167,4175,1,0,78,82,4182,0,0,17.546000,13.693000,1,1,70
15,168,4200,1,1,15,169,4225,1,1,78,83,4233,0,0,13.706000,9.341000,1,1,71
15,170,4250,1,1,15,171,4275,1,1,78,84,4284,0,0,24.458000,6.013000,1,1,72
15,172,4300,1,1,15,173,4325,1,1,78,85,4335,0,0,30.601999,15.229000,1,0,73
15,174,4350,1,0,15,175,4375,1,0,78,86,4386,0,0,28.554001,15.485000,1,1,74
15,176,4400,1,1,15,177,4425,1,1,78,87,4437,0,0,-24.181000,12.669000,1,1,75
15,178,4450,1,1,15,179,4475,1,1,78,88,4488,0,0,-26.485001,18.813000,1,1,76
15,180,4500,1,1,15,181,4525,1,1,78,89,4539,0,0,-21.108999,18.301001,1,0,77
15,182,4550,1,0,15,183,4575,1,0,78,90,4590,0,0,-14.709000,10.621000,1,1,78
15,184,4600,1,1,15,185,4625,1,1,78,91,4641,0,0,-9.845000,9.341000,1,1,79
15,186,4650,1,1,15,187,4675,1,1,78,92,4692,0,0,-4.725000,15.997000,1,1,80
15,188,4700,1,1,15,189,4725,1,1,78,93,4743,0,0,-5.237000,22.653000,1,0,81
15,190,4750,1,0,15,191,4775,1,0,78,94,4794,0,0,8.075000,20.349001,1,1,82
15,192,4800,1,1,15,193,4825,1,1,78,95,4845,0,0,7.563000,20.605000,1,1,83
15,194,4850,1,1,15,195,4875,1,1,78,96,4896,0,0,13.195000,17.021000,1,1,84
15,196,4900,1,1,15,197,4925,1,1,78,97,4947,0,0,19.594999,22.653000,1,0,85
15,198,4950,1,0,15,199,4975,1,0,78,98,4998,0,0,23.179001,17.789000,1,1,86
15,200,5000,1,1,15,201,5025,1,1,78,99,5049,0,0,26.507000,24.957001,1,1,87
15,202,5062,1,1,15,203,5075,1,1,15,204,5100,1,1,78,100,5100,0,0,30.858999,17.021000,1,1,88
15,205,5125,1,1,15,206,5150,1,1,78,101,5151,0,0,32.139000,13.949000,1,0,89
15,207,5175,1,0,15,208,5200,1,0,78,102,5202,0,0,-23.412001,23.677000,1,1,90
15,209,5225,1,1,15,210,5250,1,1,78,103,5253,0,0,-15.988000,18.813000,1,1,91
15,211,5275,1,1,15,212,5300,1,1,78,104,5304,0,0,-11.892000,16.764999,1,1,92
15,213,5325,1,1,15,214,5350,1,1,78,105,5355,0,0,-11.124000,16.253000,1,0,93
15,215,5375,1,0,15,216,5400,1,0,78,106,5406,0,0,-9.588000,23.165001,1,1,94
15,217,5425,1,1,15,218,5450,1,1,78,107,5457,0,0,3.468000,19.580999,1,1,95
15,219,5475,1,1,15,220,5500,1,1,78,108,5508,0,0,-1.140000,23.421000,1,1,96
15,221,5525,1,1,15,222,5550,1,1,78,109,5559,0,0,8.588000,29.820999,1,0,97
15,223,5575,1,0,15,224,5600,1,0,78,110,5610,0,0,13.708000,24.957001,1,1,98
